Feed,Publish_DT,Title,Summary,Author,Link
Homepage USA,2021-12-22 00:04:00,"Omicron, Kremlin, TikTok: Your Tuesday Evening Briefing",Here’s what you need to know at the end of the day., ,https://www.nytimes.com/2021/12/21/briefing/omicron-kremlin-tiktok.html
Politics,2021-12-22 00:19:00,Flynn Sues Jan. 6 Committee as House Republican Rebuffs Investigators,The panel investigating the Capitol attack faced stonewalling from allies of former President Donald J. Trump on two new fronts., ,https://www.nytimes.com/2021/12/21/us/politics/scott-perry-january-6-committee.html
Technology,2021-12-22 00:44:00,Jurors end deliberations for a second day in the trial of Elizabeth Holmes.,They are scheduled to return on Thursday. Closing arguments in the Theranos fraud case concluded last week., ,https://www.nytimes.com/2021/12/21/technology/jury-verdict-deliberations-elizabeth-holmes.html
Business,2021-12-22 00:44:00,Kellogg workers ratify a revised contract after being on strike since October.,"Union members had rejected an earlier proposal in early December, prolonging a strike by about 1,400 workers at four cereal plants.", ,https://www.nytimes.com/live/2021/12/21/business/news-business-stock-market
Politics,2021-12-22 01:29:00,"McConnell to Manchin: We’d Love to Have You, Joe","Senator Mitch McConnell, the Republican leader, says Democratic outrage over Senator Joe Manchin’s opposition to sweeping policy bills shows he is not welcome in his party any longer.", ,https://www.nytimes.com/2021/12/21/us/politics/mcconnell-manchin-republican.html
Politics,2021-12-22 01:40:00,Justice Dept. Says Some Inmates Can Stay Confined at Home,The move reverses a Trump-era decision that would have sent many of the thousands of inmates released to home confinement during the pandemic back to prison., ,https://www.nytimes.com/2021/12/21/us/politics/prison-covid-home-confinement.html
USA,2021-12-22 01:45:00,5.9-Magnitude Earthquake Rattles Parts of Alaska,"There were no immediate reports of damage or injuries after the earthquake, whose epicenter was about 135 miles southwest of Anchorage, the U.S. Geological Survey said.", ,https://www.nytimes.com/2021/12/21/us/earthquake-alaska-anchorage.html
World,2021-12-22 01:50:00,Israel to Administer a Fourth Round of Covid Vaccines,Medical teams will begin to give fourth doses to those over 60 as well as to medical personnel., ,https://www.nytimes.com/2021/12/21/world/vaccine-booster-israel-covid.html
Sports,2021-12-22 01:52:00,N.H.L. players will skip the 2022 Beijing Olympics.,, ,https://www.nytimes.com/2021/12/22/sports/olympics/nhl-players-will-skip-the-2022-beijing-olympics.html
Homepage USA,2021-12-22 01:53:00,An unvaccinated Texas man’s death may be the first in the U.S. attributed to Omicron.,, ,https://www.nytimes.com/live/2021/12/21/world/omicron-covid-vaccine-tests/an-unvaccinated-texas-mans-death-may-be-the-first-in-the-us-attributed-to-omicron
Business,2021-12-22 02:00:00,Broadway Grosses Drop 26 Percent as Many Shows Cancel Performances,"The surge in coronavirus cases comes at a tough time for the theater industry, which traditionally relies on the holiday season box office.", ,https://www.nytimes.com/2021/12/21/theater/broadway-covid-omicron.html
Homepage USA,2021-12-22 02:07:00,Adams Cancels Inauguration Gala in Latest Sign of Omicron Surge,"Mayor Bill de Blasio and his successor, Eric Adams, are weighing difficult decisions as the city faces another troubling wave of coronavirus cases.", ,https://www.nytimes.com/2021/12/21/nyregion/covid-omicron-nyc.html
Politics,2021-12-22 02:28:00,"Biden Bolsters Virus Fight, Offering Aid to Hospitals and Free Tests","The president also sought to address the nation’s battered psyche, telling anxious Americans that “we should all be concerned about Omicron, but not panicked.”", ,https://www.nytimes.com/2021/12/21/us/politics/omicron-covid-biden.html
Politics,2021-12-22 02:51:00,The Policy Debate at the Heart of the Biden-Manchin Standoff,"President Biden and Senator Joe Manchin III have many differences over the proposed domestic policy bill, but one issue stands out: the child tax credit.", ,https://www.nytimes.com/2021/12/21/us/politics/manchin-child-tax-credit-biden.html
World,2021-12-22 02:56:00,Covid Live Updates: Scientists Warn Omicron Will Surge and Say Biden’s Plan Is Insufficient,President Biden plans to provide hundreds of millions of tests free to Americans. Israel will administer a fourth round of boosters., ,https://www.nytimes.com/live/2021/12/21/world/omicron-covid-vaccine-tests
Most Emailed,2021-12-22 03:08:00,Joe Manchin Just Did Democrats a Favor on Build Back Better,"The Democrats have to stop playing games with expiration dates and do fewer things better. Thanks to Manchin, maybe they finally will.", ,https://www.nytimes.com/2021/12/21/opinion/manchin-build-back-better-democrats.html
World,2021-12-22 04:42:00,"Holiday travel in the U.S. is expected to jump, even as Omicron spreads.",, ,https://www.nytimes.com/2021/12/22/world/holiday-travel-in-the-us-is-expected-to-jump-even-as-omicron-spreads.html
Sports,2021-12-22 05:01:00,"The N.B.A.’s Early Story Lines: Missing Stars, Big-Time Bulls, Jokic",The Chicago Bulls have stood out for their surprising success on the court. But three stars have been in the spotlight without ever taking a shot., ,https://www.nytimes.com/2021/12/22/sports/basketball/nba-year-end-storylines-2021.html
Sports,2021-12-22 05:01:00,Jonathan Taylor Won't Win MVP. But His Value Is Undeniable.,"The Colts star is the N.F.L.’s most outstanding player, but barring a huge shift he won’t be its M.V.P.", ,https://www.nytimes.com/2021/12/22/sports/football/jonathan-taylor-mvp.html
World,2021-12-22 05:05:00,Your Wednesday Briefing,President Biden’s plan to combat Omicron., ,https://www.nytimes.com/2021/12/22/briefing/omicron-biden-inflation.html
Science,2021-12-22 05:57:00,"Omicron Will Surge Despite Biden’s New Plan, Scientists Say",Public health experts fear that the highly contagious variant cannot be stopped without harsh measures that the public will no longer tolerate., ,https://www.nytimes.com/2021/12/21/health/omicron-covid-biden-scientists.html
Business,2021-12-22 08:00:00,How China's CATL Became the Top Electric Car Battery Maker,"Beijing gave CATL lavish subsidies, a captive market of buyers and soft regulatory treatment, helping it to control a crucial technology of the future.", ,https://www.nytimes.com/2021/12/22/business/china-catl-electric-car-batteries.html
World,2021-12-22 08:27:00,Dozens Feared Dead After Landslide at Jade Mine in Myanmar,"An official said one person was killed after more than 70 were swept into a lake by mining waste in Hpakant, the center of the country’s secretive jade industry.", ,https://www.nytimes.com/2021/12/22/world/asia/myanmar-landslide-jade-mine.html
Science,2021-12-22 09:23:00,Endangered Seal Found on Hawaii Beach Was Shot to Death,"The shooting is the third deliberate seal killing of 2021 on the island of Molokai, investigators said. “Why would somebody do that?” one resident asked.", ,https://www.nytimes.com/2021/12/22/us/seal-death-hawaii.html
Climate,2021-12-22 10:00:00,Using a City’s Excess Heat to Reduce Emissions,"A district in London has developed an innovative way to divert subway heat for buildings to lower carbon emissions. Other cities are getting creative, as well.", ,https://www.nytimes.com/2021/12/22/world/heat-carbon-emissions-cities.html
Business,2021-12-22 10:00:00,Earning Frequent Flier Miles Gets Harder and Easier,Earning airline status gets both harder and easier as airlines retool their loyalty programs., ,https://www.nytimes.com/2021/12/22/travel/frequent-flier-miles-airline-status.html
Business,2021-12-22 10:00:00,How to Cope With Medicare’s Rising Costs,A higher Medicare premium in 2022 is just part of the puzzle of health care costs for older Americans. But there are ways to plan., ,https://www.nytimes.com/2021/12/22/business/medicare-retirement-costs.html
Economy,2021-12-22 10:00:00,Why Christmas Gifts Are Arriving on Time This Year,Fears that a disrupted supply chain could wreak havoc on the logistics industry over the holiday turned out to be wrong as many Americans ordered early and shopped in stores., ,https://www.nytimes.com/2021/12/22/business/christmas-gifts-delivery-supply-chain.html
World,2021-12-22 10:20:00,Singapore and Malaysia freeze ticket sales for vaccinated travel amid Omicron fears.,, ,https://www.nytimes.com/2021/12/22/world/asia/singapore-and-malaysia-freeze-ticket-sales-for-vaccinated-travel-amid-omicron-fears.html
World,2021-12-22 11:40:00,Decoding Joe Manchin,The senator’s history suggested he could vote for Build Back Better. Why didn’t he?, ,https://www.nytimes.com/2021/12/22/briefing/joe-manchin-opposition-build-back-better.html
Most Shared,2021-12-22 12:47:00,Omicron Is Just Beginning and Americans Are Already Tired,A sense of dread about the variant’s rapid spread is growing even in places that had experienced a virus lull., ,https://www.nytimes.com/2021/12/22/us/omicron-virus-worry-dread.html
World,2021-12-22 13:11:00,"Much maligned during the pandemic, caroling is back. Outside London pubs, that is.",, ,https://www.nytimes.com/2021/12/22/world/much-maligned-during-the-pandemic-caroling-is-back-outside-london-pubs-that-is.html
World,2021-12-22 13:13:00,"Americans are tired, and Omicron is just beginning.",, ,https://www.nytimes.com/2021/12/22/world/americans-are-tired-and-omicron-is-just-beginning.html
Business,2021-12-22 13:26:00,Calculating the Cost of Ending the Pandemic,Medical experts help envision the price of a truly ambitious plan to stamp out Covid., ,https://www.nytimes.com/2021/12/22/business/dealbook/cost-pandemic-end.html
World,2021-12-22 13:46:00,"Who Is Gabriel Boric, Chile's Next President?","Mr. Boric, 35, is now the most prominent face of a generation of Chileans who are calling for a break with the past.", ,https://www.nytimes.com/2021/12/21/world/americas/chile-boric.html
Real Estate,2021-12-22 14:30:00,House Hunting in Barbados: Alfresco Living in the Eastern Caribbean,"The Caribbean island, now an autonomous republic, has seen renters become buyers as foreigners take advantage of government enticements.", ,https://www.nytimes.com/2021/12/22/realestate/house-hunting-in-barbados-alfresco-living-in-the-eastern-caribbean.html
Homepage USA,2021-12-22 15:00:00,A Ballerina Who Adds to the ‘Palette of What’s Possible’,"Chyrstyn Fentroy was a star at Dance Theater of Harlem before joining Boston Ballet, where she has been promoted to the top rank of principal.", ,https://www.nytimes.com/2021/12/22/arts/dance/chyrstyn-fentroy-principal-dancer-boston-ballet.html
World,2021-12-22 15:28:00,Covid Spoils Another Christmas in the Holy Land,"Israel’s strict border controls have largely barred foreign tourists from entry, but the traditional Jerusalem Santa is managing to bring some local cheer.", ,https://www.nytimes.com/2021/12/22/world/middleeast/israel-christmas-covid.html
Real Estate,2021-12-22 15:43:00,"What $1.5 Million Buys You in Texas, Massachusetts and North Carolina","A Greek Revival house in Dallas, a two-bedroom condominium in Boston and a mountain retreat in Highlands.", ,https://www.nytimes.com/2021/12/22/realestate/home-prices-texas-massachusetts-and-north-carolina.html
World,2021-12-22 15:43:00,Israel to Administer 4th Round of Covid Vaccines,Israel is believed to be the first country to roll out fourth doses., ,https://www.nytimes.com/2021/12/22/world/middleeast/vaccine-booster-israel-covid.html
World,2021-12-22 15:56:00,"‘The Daily’: A Covid testing crisis, again.",, ,https://www.nytimes.com/2021/12/22/world/the-daily-a-covid-testing-crisis-again.html
World,2021-12-22 15:58:00,Holiday traveling and Omicron: Here are some strategies for staying safe.,, ,https://www.nytimes.com/2021/12/22/world/holiday-traveling-and-omicron-here-are-some-strategies-for-staying-safe.html
Science,2021-12-22 16:02:00,"3,000 Years Ago, Britain Got Half Its Genes From France, DNA Study Suggests",An extensive study of ancient DNA suggests that a wave of newcomers — and perhaps the first Celtic languages — crossed the English Channel three millenniums ago., ,https://www.nytimes.com/2021/12/22/science/archaeology-britain-migration-dna-reich.html
Homepage USA,2021-12-22 16:42:00,How to Deal With Burnout During the Holidays,"Even without a pandemic, dealing with family dynamics requires preparation and tending to ourselves.", ,https://www.nytimes.com/2021/12/22/well/holidays-exhaustion-burnout.html
Climate,2021-12-22 16:48:00,It’s Been a Bad Week for Build Back Better. Here’s What It Means.,"Without the legislation’s climate provisions, the United States appears very unlikely to hit President Biden’s targets for greenhouse gas reductions.", ,https://www.nytimes.com/2021/12/22/climate/nyt-climate-newsletter-build-back-better.html
Business,2021-12-22 16:55:00,Supply Chain Shortages Are Dimming Christmas Displays,"With twinkling lights, inflatable Santas and computer chips in high demand, the disruption has not spared those who turn their homes into illuminated wonderlands each December.", ,https://www.nytimes.com/2021/12/22/business/christmas-decorations-supply-chain.html
World,2021-12-22 17:00:00,What would it cost to end the pandemic?,, ,https://www.nytimes.com/2021/12/22/world/what-would-it-cost-to-end-the-pandemic.html
Business,2021-12-22 17:00:00,Jack Dorsey and venture capitalists clash over the future of cryptocurrency.,The Twitter co-founder’s comments exposed a rift over the direction of crypto., ,https://www.nytimes.com/2021/12/22/business/jack-dorsey-bitcoin-web3-vc.html
Most Shared,2021-12-22 17:03:00,Can Schools Handle Omicron?,The looming wave is shaking the rickety infrastructure that has kept schools running., ,https://www.nytimes.com/2021/12/22/us/can-schools-handle-omicron.html
Most Emailed,2021-12-22 17:19:00,How to Eat Oysters,"The bivalves’ merroir — yes, merroir — is much like grapes’ terroir, telling a much deeper story about the place they were grown, Melissa Clark writes.", ,https://www.nytimes.com/2021/12/17/dining/raw-oysters-experience.html
Most Shared,2021-12-22 17:24:00,A Soup That Tastes Like Being Home for the Holidays,"When the architect Michael Chen couldn’t travel to be with his family last Christmas, he learned to make one of his mother’s recipes himself.", ,https://www.nytimes.com/2021/12/22/t-magazine/beef-noodle-soup-recipe.html
Business,2021-12-22 17:43:00,Amazon Requires Masks Again at All U.S. Warehouses,"Amazon told workers that it changed the mask policy “in response to the rapid spread of the Covid-19 Omicron variant,” and it hoped the mandate would be necessary only in the winter.", ,https://www.nytimes.com/2021/12/22/business/amazon-warehouse-mask-mandate.html
World,2021-12-22 18:23:00,Turkey issues emergency-use authorization for its domestically produced vaccine.,, ,https://www.nytimes.com/2021/12/22/world/europe/turkey-issues-emergency-use-authorization-for-its-domestically-produced-vaccine.html
World,2021-12-22 18:31:00,Reimposed travel restrictions spoil another Christmas season in the Holy Land.,, ,https://www.nytimes.com/2021/12/22/world/reimposed-travel-restrictions-spoil-another-christmas-season-in-the-holy-land.html
Economy,2021-12-22 18:52:00,Supply Chain Problems Mean Buying a Car Sometimes Takes a Plane Ride,"The limited supply of new and used vehicles is forcing some Americans to go to great lengths to find and buy them, including traveling to dealers hundreds of miles away.", ,https://www.nytimes.com/2021/12/22/business/economy/car-chip-shortage-pandemic.html
Science,2021-12-22 18:56:00,"In a Boston Court, a Superstar of Science Falls to Earth",A jury found the Harvard chemist Charles Lieber guilty of lying to the federal government about his participation in China’s Thousand Talents recruitment program., ,https://www.nytimes.com/2021/12/21/science/charles-lieber.html
Homepage USA,2021-12-22 19:03:00,"In ‘Vigil,’ Suranne Jones Sounds the Murky Depths, as Always",The British star of “Gentleman Jack” is known for going deep on her intensely complex and driven characters. Her latest is confined to a submarine., ,https://www.nytimes.com/2021/12/22/arts/television/vigil-suranne-jones-peacock.html
Business,2021-12-22 19:16:00,Europe’s Energy Crunch Continues as Gas and Power Prices Soar,"“There is a risk of supply shortages that could erode economic growth and trigger public discord,” one analyst said.", ,https://www.nytimes.com/2021/12/22/business/europe-natural-gas-prices.html
World,2021-12-22 19:16:00,A Tense Libya Delays Its Presidential Election,"The postponement risks further destabilizing the oil-rich North African country, which has been mired in divisions and violence in the decade since Col. Muammar el-Qaddafi was toppled and killed in a revolution.", ,https://www.nytimes.com/2021/12/22/world/africa/libya-delays-presidential-election.html
Real Estate,2021-12-22 19:28:00,How Much Did That New Kitchen Cost? No One’s Going to Tell You.,Trying to get a ballpark figure for home improvements often leaves us wandering through conversations built on euphemisms., ,https://www.nytimes.com/2021/12/17/realestate/right-at-home-kitchen-reno.html
Sports,2021-12-22 19:51:00,Alex Ovechkin Is Chasing Wayne Gretzky's Goals Record,"As Alex Ovechkin ascends the N.H.L.’s record books, the unthinkable is happening: Wayne Gretzky’s record of 894 goals is in jeopardy. Even Gretzky is certain Ovechkin will pass him.", ,https://www.nytimes.com/2021/12/22/sports/hockey/alex-ovechkin-gretzky-goals-record.html
Sports,2021-12-22 20:03:00,"At Memphis, Virus Setbacks and Mixed Play Put High Hopes in Doubt","Despite Coach Penny Hardaway and two young N.B.A. prospects, the Tigers have underachieved. They may need to win an automatic bid to get into the N.C.A.A. tournament.", ,https://www.nytimes.com/2021/12/22/sports/ncaabasketball/memphis-penny-hardaway-vaccination.html
Technology,2021-12-22 20:04:00,The New Get-Rich-Faster Job in Silicon Valley: Crypto Start-Ups,"Tech executives and engineers are quitting Google, Meta, Amazon and other large companies for what they say is a once-in-generation opportunity with crypto.", ,https://www.nytimes.com/2021/12/20/technology/silicon-valley-cryptocurrency-start-ups.html
Business,2021-12-22 20:37:00,Wall Street hits pause on returning to the office.,"Big banks have been pushed workers to return, but have reversed course in light of the Omicron variant of the coronavirus.", ,https://www.nytimes.com/2021/12/22/business/banks-rto.html
Homepage USA,2021-12-22 20:49:00,‘The Matrix Resurrections’ Review: Slipping Through Dreamland (Again),"Keanu Reeves plunges down the rabbit hole once more in this familiar-seeming mind-game movie, the fourth in the series.", ,https://www.nytimes.com/2021/12/22/movies/the-matrix-resurrections-review.html
Business,2021-12-22 21:05:00,U.S. Regulator Investigating Tesla Over a Video Game Feature,"Drivers can be distracted playing games while the vehicle is in motion, the National Highway Traffic Safety Administration said, following a New York Times report earlier this month.", ,https://www.nytimes.com/2021/12/22/business/tesla-investigation-passenger-play.html
World,2021-12-22 21:12:00,Studies Find Omicron May Be Less Severe Than Delta,U.K. studies found fewer hospitalizations compared to Delta., ,https://www.nytimes.com/2021/12/22/briefing/omicron-severity-afghanistan-aid-libya.html
Most Emailed,2021-12-22 21:13:00,Omicron and Kids: How to Navigate the Covid Winter,Experts’ tips for navigating a Covid winter with children., ,https://www.nytimes.com/2021/12/22/opinion/omicron-children.html
Business,2021-12-22 21:27:00,New Push for Union Vote at Staten Island Amazon Warehouse,"Organizers are aiming to form a new union, the Amazon Labor Union.", ,https://www.nytimes.com/2021/12/22/business/amazon-union-staten-island.html
Sports,2021-12-22 21:36:00,N.H.L. Players Will Skip Beijing Olympics,"Less than four months after agreeing to send hockey’s top stars to the Games, the N.H.L. and its players’ union have reversed course amid a rise in coronavirus cases.", ,https://www.nytimes.com/2021/12/21/sports/olympics/nhl-olympics-beijing-hockey.html
World,2021-12-22 21:49:00,CityMD Temporarily Shuts 19 Locations Amid Urgent Testing Demands,"The closures began on Wednesday, and CityMD has not said how long they will last.", ,https://www.nytimes.com/2021/12/22/nyregion/citymd-temporary-closings-covid.html
Sports,2021-12-22 21:50:00,"Alberto Salazar, Coach and Champion Runner, Barred From Sport for Life",The ruling upheld a ban announced in July. Salazar had already been suspended for breaking rules governing banned substances., ,https://www.nytimes.com/2021/12/22/sports/alberto-salazar-misconduct.html
Science,2021-12-22 22:02:00,F.D.A. Clears Pfizer’s Covid Pill for High-Risk Patients 12 and Older,"The first-of-its-kind treatment, Paxlovid, has been found to be highly protective against severe illness. It could be available within a few days.", ,https://www.nytimes.com/2021/12/22/health/pfizer-covid-pill-fda-paxlovid.html
Business,2021-12-22 22:06:00,"Carlos Tejada, Deputy Asia Editor for The New York Times, Dies at 49","He was an editor in Asia for 13 years, including with The Wall Street Journal. One colleague said he had embodied the phrase, “Edit ferociously and with joy.”", ,https://www.nytimes.com/2021/12/22/business/media/carlos-tejada-dead.html
Economy,2021-12-22 22:16:00,Why Janet Yellen’s Signature Is Not on U.S. Currency,"Until a new treasurer is selected, currency will continue to bear the autograph of former Treasury Secretary Steven Mnuchin.", ,https://www.nytimes.com/2021/12/22/us/politics/yellen-signature-us-currency.html
Most Shared,2021-12-22 22:16:00,Prosecutors Move to Reduce 110-Year Sentence for Trucker in Deadly Crash,"After Rogel Aguilera-Mederos was sentenced in connection with a 2019 crash in Colorado that left four people dead, a district attorney asked a judge to reconsider the lengthy punishment.", ,https://www.nytimes.com/2021/12/22/us/colorado-truck-driver-prison-sentence.html
Climate,2021-12-22 22:36:00,Taylor Energy to Pay $43 Million for Longest-Running Oil Spill in U.S. History,"Taylor Energy’s undersea wells have been leaking into the Gulf of Mexico since 2004, when they were damaged by Hurricane Ivan.", ,https://www.nytimes.com/2021/12/22/climate/taylor-energy-oil-spill-gulf.html
World,2021-12-22 22:58:00,California Requires Health Workers to Get Boosters by Feb. 1,"Gov. Gavin Newsom said more than half of the sequenced cases in the state have been identified as the Omicron variant, but the real number is probably higher.", ,https://www.nytimes.com/2021/12/22/us/california-booster-mandate-feb-1.html
World,2021-12-22 23:22:00,U.K. System Strained as Health Care Workers Get Covid Themselves,"Hospitals, clinics and ambulance services say infections are winnowing their staffs, straining a system already taxed by nearly two years of dealing with the pandemic.", ,https://www.nytimes.com/2021/12/22/world/europe/britain-health-care-covid-nhs.html
Homepage USA,2021-12-22 23:26:00,Why Uber Won’t Call the Police,Ride-sharing rests on a promise of safety. What if one side isn’t keeping up their end of the bargain?, ,https://www.nytimes.com/2021/12/22/opinion/uber-safety-ride-sharing.html
Politics,2021-12-23 00:22:00,"Jan. 6 Panel Seeks Interview With Jim Jordan, a Close Trump Ally","The House committee said investigators wanted to ask Mr. Jordan, a Republican congressman from Ohio, about his conversations with former President Donald J. Trump.", ,https://www.nytimes.com/2021/12/22/us/politics/jim-jordan-jan-6.html
World,2021-12-23 00:40:00,Three Dead and Many Missing as Migrant Boat Sinks Near Greece,"The sinking came just weeks after 27 people drowned trying to cross the English Channel, another stark reminder of the lethal risks facing asylum seekers.", ,https://www.nytimes.com/2021/12/22/world/europe/migrant-boat-sinks-greece.html
Business,2021-12-23 00:41:00,More ‘Nutcracker’ Performances Canceled as Virus Halts Holiday Shows,"New York City Ballet canceled performances through Dec. 27, as a “Messiah” and a Christmas Eve concert at Carnegie Hall were called off.", ,https://www.nytimes.com/2021/12/21/arts/dance/nutcracker-canceled-covid.html
Politics,2021-12-23 00:52:00,"Biden Promised 500 Million Tests, but Americans Will Have to Wait","Contracts to purchase tests could be signed as soon as next week, but relief could be weeks away for people trying to buy the hard-to-find tests.", ,https://www.nytimes.com/2021/12/22/us/politics/covid-tests-biden-omicron.html
Technology,2021-12-23 00:52:00,"Meta aims for ‘deep compatibility’ with blockchain, according to an internal post.","Andrew Bosworth, who will become Meta’s chief technology officer next year, laid out a vision for the social network to adopt and work with various blockchain or crypto technologies that have collectively become known as web3.", ,https://www.nytimes.com/2021/12/22/technology/meta-facebook-web3-blockchain.html
Science,2021-12-23 01:01:00,"Omicron Infections Seem to Be Milder, Three Research Teams Report","The data offer a rare bit of good news. Still, hospitalizations are likely to increase simply because the variant is so contagious.", ,https://www.nytimes.com/2021/12/22/health/covid-omicron-delta-hospitalizations.html
USA,2021-12-23 01:13:00,Another Surge in the Virus Has Colleges Fearing a Mental Health Crisis,"After almost two years of remote schooling, restricted gatherings and constant testing, many students are isolated and depressed. Omicron may make things worse.", ,https://www.nytimes.com/2021/12/22/us/covid-college-mental-health-suicide.html
Politics,2021-12-23 01:32:00,Proud Boys Member Pleads Guilty and Will Cooperate in Jan. 6 Riot Inquiry,"Matthew Greene, 34, who was “among the first wave” to rush up the Capitol steps, pleaded guilty to two charges and agreed to cooperate with the government, federal prosecutors said.", ,https://www.nytimes.com/2021/12/22/us/capitol-riot-matthew-greene-guilty.html
Climate,2021-12-23 01:41:00,How the Building Industry Blocked Better Tornado Safeguards,"Engineers know how to protect people from tornadoes like the ones that recently devastated parts of Kentucky, but builders have headed off efforts to toughen standards.", ,https://www.nytimes.com/2021/12/22/climate/tornadoes-building-codes-safety.html
Most Viewed,2021-12-23 01:44:00,Biden Administration Extends Pause on Student Loan Payments Until May 1,"The Biden administration, under pressure from Democratic lawmakers, announced a three-month extension, citing the resurgent pandemic.", ,https://www.nytimes.com/2021/12/22/your-money/student-loan-pause.html
Economy,2021-12-23 02:19:00,"As Humanitarian Disaster Looms, U.S. Opens Door for More Afghanistan Aid",The Treasury Department and the United Nations offered new protection for aid from sanctions meant to pressure the Taliban., ,https://www.nytimes.com/2021/12/22/us/politics/afghanistan-sanctions-aid-taliban.html
Technology,2021-12-23 03:16:00,The Year in Tech Empires,"In 2021, the tech titans became both more powerful and more vulnerable.", ,https://www.nytimes.com/2021/12/22/technology/big-tech.html
Science,2021-12-23 03:39:00,National Guard Takes On New Roles at Understaffed Nursing Homes,"In Minnesota, an ambitious initiative is training hundreds of Guard members to become certified nursing assistants and relieve burned-out nursing home workers.", ,https://www.nytimes.com/2021/12/22/health/covid-national-guard-nursing-homes.html
Politics,2021-12-23 03:43:00,Vice President Kamala Harris Was Exposed to Covid,President Biden had also been in close contact with a staff member who later tested positive., ,https://www.nytimes.com/2021/12/22/us/politics/kamala-harris-covid.html
Homepage USA,2021-12-23 03:50:00,The F.B.I. Deployed Surveillance Teams Inside Portland Protests,"Federal agents infiltrated Portland’s unruly racial justice protests, dressing to blend in and capturing clandestine video. The tactics raised internal concern.", ,https://www.nytimes.com/2021/12/22/us/portland-protests-fbi-surveillance.html
Business,2021-12-23 04:03:00,Walgreens and CVS Limit Purchases of At-Home Coronavirus Tests,"The caps come as the rapid spread of the Omicron variant has customers flocking to testing sites and pharmacies, which are struggling to keep up.", ,https://www.nytimes.com/2021/12/22/business/walgreens-cvs-coronavirus-test-limits.html
World,2021-12-23 04:45:00,Your Thursday Briefing,Encouraging data on Omicron., ,https://www.nytimes.com/2021/12/22/briefing/omicron-research-energy-prices.html
Sports,2021-12-23 05:01:00,NFL Week 16 Predictions: Our Picks Against the Spread,Deebo Samuel and the 49ers head into Tennessee on Thursday looking to secure their sixth win in seven games., ,https://www.nytimes.com/2021/12/23/sports/football/nfl-betting-picks-odds-predictions.html
Science,2021-12-23 05:41:00,"A Box of Cash, a Secret Donor and a Big Lift for Some N.Y.C. Students","When a City College physics professor opened an ordinary box that had been sitting in the mailroom, he was startled by its contents.", ,https://www.nytimes.com/2021/12/21/nyregion/city-college-mystery-donor.html
Business,2021-12-23 06:49:00,Inflation Forces Parisian Vendors to Raise Prices on Staples,Soaring inflation in Europe is starting to squeeze shopkeepers and consumers. Many are preparing for more price increases in the new year., ,https://www.nytimes.com/2021/12/22/business/paris-france-inflation-prices.html
USA,2021-12-23 08:00:00,Americans Hunt for Virus Tests and the Assurance of Safe Holiday Gatherings,"Supply shortages, financial barriers and misinformation are still stopping some Americans from getting a test.", ,https://www.nytimes.com/2021/12/23/us/us-covid-test-availability.html
Economy,2021-12-23 08:00:00,"As Workers Gain Pay Leverage, Nonprofits Can’t Keep Up",Schools and social assistance agencies face staffing shortages as they compete with businesses able to raise wages — and services are suffering., ,https://www.nytimes.com/2021/12/23/business/economy/nonprofit-jobs-wages.html
Homepage USA,2021-12-23 10:00:00,A Message From Britain on Using Rapid Tests,Rapid tests can help against Omicron if used correctly., ,https://www.nytimes.com/2021/12/23/opinion/rapid-tests-omicron-britain.html
Homepage USA,2021-12-23 10:00:00,How to Grieve Everything We Lost to Covid,How do we mourn everything we’ve lost to Covid?, ,https://www.nytimes.com/2021/12/23/opinion/covid-pandemic-grief.html
USA,2021-12-23 10:00:00,California Woman Pleads Guilty to Punching Flight Attendant in the Face,"Vyvianna M. Quinonez, 28, bloodied a flight attendant in May on a Southwest Airlines flight to San Diego, prosecutors said.", ,https://www.nytimes.com/2021/12/23/us/southwest-flight-attendant-vyvianna-quinonez-guilty.html
Climate,2021-12-23 10:00:00,How to Catch a Polar Bear,"First, spot the bear.", ,https://www.nytimes.com/2021/12/23/science/polar-bear.html
Sports,2021-12-23 10:00:00,Inside the Mind of Kyler Murray,"He is the N.F.L.’s Gatsby, mysterious and magnetic, with a brain hard-wired to win. Ask him about the touchdown pass he meticulously mapped out in his mind five days before he threw it.", ,https://www.nytimes.com/2021/12/23/sports/football/kyler-murray.html
Homepage USA,2021-12-23 10:00:00,Will Donald Trump Get Away With Inciting an Insurrection?,Trying to upend a free and fair election is one of the gravest crimes imaginable. We’re worried Merrick Garland isn’t taking it seriously enough., ,https://www.nytimes.com/2021/12/23/opinion/trump-capitol-riot-january-6th.html
Business,2021-12-23 10:00:00,Why Even a 40% Tax Break Won’t Move Japan’s Employers to Raise Pay,The country’s prime minister says lifting long-stagnant wages would jump-start the sputtering economy. Companies call the plan a nonstarter., ,https://www.nytimes.com/2021/12/23/business/japan-taxes.html
Homepage USA,2021-12-23 10:00:00,Why Jesus Never Stopped Asking Questions,"Jesus liked to turn the tables on his interlocutors, especially those who were in the business of asking questions themselves.", ,https://www.nytimes.com/2021/12/23/opinion/christmas-jesus-questions.html
World,2021-12-23 10:29:00,When will the 500 million free tests that Biden promised be available?,, ,https://www.nytimes.com/2021/12/23/world/when-will-the-500-million-free-tests-that-biden-promised-be-available.html
