Feed,Publish_DT,Title,Summary,Author,Link
Entertainment and Arts,2022-01-21 17:28:00,US comic Louie Anderson dies aged 68,The stand-up comedian appeared in films including Coming to America and Ferris Bueller's Day Off., ,https://www.bbc.co.uk/news/entertainment-arts-60085359?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-21 17:41:00,Meat Loaf: Stars pay tribute to 'one-off' Bat Out Of Hell singer,"The Bat Out Of Hell singer is remembered by musicians including Cher, Brian May and Bonnie Tyler.", ,https://www.bbc.co.uk/news/entertainment-arts-60080934?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-21 17:52:00,Firms call for urgent help with energy bills,Five business groups write to Chancellor Rishi Sunak asking for support for firms on energy costs., ,https://www.bbc.co.uk/news/business-60087798?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-21 18:10:00,Meat Loaf: What exactly is it that the singer would not do for love?,How I'd Do Anything for Love (But I Won't Do That) became one of rock's biggest urban myths., ,https://www.bbc.co.uk/news/entertainment-arts-60082456?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-21 18:59:00,Director James Cameron on the dangers of deepfakes,The award-winning movie-maker hopes critical thinking will combat an influx of deepfake videos., ,https://www.bbc.co.uk/news/technology-60083090?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-21 19:44:00,Five slices of Meat Loaf: Iconic moments on the BBC,He'd do anything for fun... Watch our highlights from Meat Loaf's many BBC appearances over the decades., ,https://www.bbc.co.uk/news/entertainment-arts-60091928?at_medium=RSS&at_campaign=KARANGA
World,2022-01-21 20:50:00,Afghan women taken from their homes after speaking out,The BBC searches for an Afghan woman removed from her home after protesting against Taliban rule., ,https://www.bbc.co.uk/news/world-asia-60091003?at_medium=RSS&at_campaign=KARANGA
World,2022-01-21 22:56:00,Gabby Petito: Boyfriend of blogger 'responsible' for her murder,"Brian Laundrie admitted in a journal to killing Gabby Petito during a cross-country trip, says the FBI.", ,https://www.bbc.co.uk/news/world-us-canada-60092428?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 00:00:00,Ros Atkins On... China's zero-Covid dilemma,"Ros Atkins examines China's Covid elimination strategy, while others are learning to live with the virus.", ,https://www.bbc.co.uk/news/world-asia-china-60078949?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 00:00:00,Connecting people through music,The World Harmony Orchestra has been providing musical comfort for those who may be lonely throughout the pandemic., ,https://www.bbc.co.uk/news/uk-england-london-59995176?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-22 00:26:00,High Street pharmacies in England to help people lose weight,They can refer customers to a free online NHS service that runs a programme to get people into shape., ,https://www.bbc.co.uk/news/health-60081217?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-22 00:26:00,Police response to £3.9m fraud branded woeful,Inspectorate criticises the police after only one of 69 victims of a fraud has their case investigated., ,https://www.bbc.co.uk/news/business-60085936?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-22 00:56:00,"‘Hi, thanks for calling. Are you OK? How far away are you?’",A telephone helpline launched in Edinburgh is keeping people company when they walk home alone., ,https://www.bbc.co.uk/news/stories-60055916?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 00:56:00,Ukraine crisis: Long journey home to rebel-run Donetsk,"One resident returns to their home city in rebel-held east Ukraine, as tensions with Russia rise.", ,https://www.bbc.co.uk/news/world-europe-60067868?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 00:57:00,Kenya's River Yala: Mystery and heartbreak of the dead bodies,At least 19 corpses have been found dumped in western Kenya and relatives want to know how they died., ,https://www.bbc.co.uk/news/world-africa-60083684?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 01:01:00,Yemen rebel attack on UAE throws challenge to the region,A fatal drone and missile strike raises questions about the war and security across the Middle East., ,https://www.bbc.co.uk/news/world-middle-east-60082786?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 03:20:00,Gen Z marchers praying for an end to US abortion,The young activists are optimistic their movement's long-cherished goal may be within reach., ,https://www.bbc.co.uk/news/world-us-canada-60088680?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 04:24:00,UN condemns deadly air strike on Yemen prison,"A Saudi-led coalition denies it struck a detention centre on Friday, killing more than 70 people.", ,https://www.bbc.co.uk/news/world-middle-east-60092458?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 04:49:00,Kiribati goes into first lockdown after Covid flight cases,"Until last week, the remote island nation of Kiribati had recorded just two Covid cases.", ,https://www.bbc.co.uk/news/world-asia-60092463?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 07:08:00,Covid: Learner driver takes four-hour trip for driving test,Covid rules and lockdowns have caused a backlog of people desperate to get on the road., ,https://www.bbc.co.uk/news/uk-wales-60084644?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 07:32:00,The roller-skating group tackling loneliness,"Skate Social Belfast regularly meets at well-known city landmarks, including Titanic Belfast.", ,https://www.bbc.co.uk/news/uk-northern-ireland-60037064?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 08:27:00,Dennis Skinner play to chart life of 'Beast of Bolsover',The Palace of Varieties is based on the life and times of Labour MP Dennis Skinner., ,https://www.bbc.co.uk/news/uk-england-derbyshire-60087393?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 08:55:00,"Inflation rate: How it affects you, beer and bacon sandwiches",A beginners' guide to inflation rates and what it means to you and your night out., ,https://www.bbc.co.uk/news/newsbeat-60085274?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 09:22:00,Period products for NHS staff 'a basic necessity',A leading consultant says staff are bleeding through their scrubs because they have no access to sanitary products., ,https://www.bbc.co.uk/news/uk-scotland-60081504?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-22 10:11:00,MP blackmail claims: Tory William Wragg to meet police,William Wragg says he will speak to the Met after alleging MPs wanting to oust the PM had faced threats., ,https://www.bbc.co.uk/news/uk-politics-60093893?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 10:51:00,Gorleston Banksy: Artwork covered up over girl's death to be moved,The street artist produced the piece while unaware a little girl had died in an accident nearby in 2018., ,https://www.bbc.co.uk/news/uk-england-norfolk-60095746?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 11:03:00,Dover queues: Traffic builds on the A20 in Kent,One lane of the A20 is closed as lorries queue to access the Port of Dover., ,https://www.bbc.co.uk/news/uk-england-kent-60096001?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 12:59:00,Brontë sisters to adorn street names in Thornton house development,"The streets will be named in the development in West Yorkshire, where the literary sisters were born.", ,https://www.bbc.co.uk/news/uk-england-leeds-60096497?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 13:01:00,"Man in court charged with murder of Freda Walker, 86",Freda Walker died at her home in Derbyshire and her husband Ken is in a critical condition., ,https://www.bbc.co.uk/news/uk-england-derbyshire-60096301?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 13:45:00,Hong Kong leader Carrie Lam defends Covid hamster cull,Carrie Lam says the priority is to control the rise in cases partly caused by an outbreak in pet hamsters., ,https://www.bbc.co.uk/news/world-asia-china-60095060?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 14:33:00,Britain's Ryding makes World Cup skiing history,Dave Ryding wins Britain's first alpine skiing World Cup gold medal with victory in the Kitzbuhel Slalom., ,https://www.bbc.co.uk/sport/winter-sports/60097540?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 14:43:00,Fans sue Universal Pictures over film without Ana de Armas,"The comedy Yesterday has the actress in the trailer, but not the movie itself - to the anger of fans.", ,https://www.bbc.co.uk/news/world-us-canada-60092299?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-22 16:10:00,Arnold Schwarzenegger involved in Los Angeles car crash,"The actor-politician was unhurt in the collision, as photos show a large SUV on top of other cars.", ,https://www.bbc.co.uk/news/world-us-canada-60094246?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 17:45:00,Cardiff's 'Mona Lisa' mural removed for McDonald's ad,"The move was described as ""pretty tasteless"", but the fast food company say it will be re-instated.", ,https://www.bbc.co.uk/news/uk-wales-60097829?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 17:54:00,Georgia Shooting: British man Matthew Willson shot through wall,"Police are treating Matthew Willson's death as a homicide, following gunfire from a nearby flat.", ,https://www.bbc.co.uk/news/uk-england-surrey-60098840?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 18:02:00,'Unspeakable heartache' caused by Belfast murder,Police are renewing an appeal for information over the shooting in west Belfast last month., ,https://www.bbc.co.uk/news/uk-northern-ireland-60096966?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 19:05:00,Brentford 1-2 Wolverhampton Wanderers: Ruben Neves earns win after drone stops play,"Ruben Neves' second-half strike earns Wolves three points at Brentford, in a game that was halted for over 25 minutes in the first half.", ,https://www.bbc.co.uk/sport/football/60005893?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 19:13:00,Jean-Jacques Savin: French adventurer dies crossing Atlantic Ocean,"Jean-Jacques Savin, who was 75, had previously made the voyage in a large barrel.", ,https://www.bbc.co.uk/news/world-europe-60097918?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-22 19:24:00,Why this felt like a big week for Rashford & Man Utd,"Marcus Rashford's dramatic late winner against West Ham feels like a big goal for the striker and Manchester United, Simon Stone writes.", ,https://www.bbc.co.uk/sport/football/60092480?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 19:26:00,Scotland restrictions to ease as 30 deaths recorded,"Saturday's figure was the highest daily death toll since September, when 31 deaths were recorded in a one day.", ,https://www.bbc.co.uk/news/uk-scotland-60098721?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-22 19:41:00,Kelty Hearts face St Mirren in Scottish Cup last 16 & Old Firm face lower-league sides,Kelty Hearts' reward for knocking out Scottish Cup holders St Johnstone is a last-16 trip to face another top tier side in St Mirren., ,https://www.bbc.co.uk/sport/football/60099063?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-22 21:08:00,'I didn't expect to be in this position with this margin' - Guardiola relaxed after Man City draw with Saints,Southampton hold on for a well-earned draw at St Mary's to end Manchester City's 12-game winning run in the Premier League., ,https://www.bbc.co.uk/sport/football/60005892?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 21:38:00,Call to delay compulsory Covid vaccines for NHS staff,"The Royal College of GPs asks for a national conversation on mandating jabs, as protests are held in UK cities.", ,https://www.bbc.co.uk/news/uk-60096735?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 21:38:00,'Surreal' January wildfire shuts California highway,"An unseasonal blaze rages in the Monterey County, forcing evacuations and the closure of Highway 1.", ,https://www.bbc.co.uk/news/world-us-canada-60092300?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 21:57:00,Brexit made Stena's Holyhead and Fishguard ports 30% quieter,"Stena's UK's boss says Brexit not Covid caused the losses, but his company remains committed.", ,https://www.bbc.co.uk/news/uk-wales-60099413?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 22:04:00,Anoosheh Ashoori: Iranian-Briton to start hunger strike in prison,The 67-year-old engineer from London hopes the strike will bring attention to those unfairly held in Iran., ,https://www.bbc.co.uk/news/uk-60098576?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-22 22:05:00,‘His voice became my constant companion’ – how Dan Johnson kept his dad’s memory alive,Dan Johnson's project capturing his father's voice made him consider the importance of preserving memories., ,https://www.bbc.co.uk/news/uk-60084596?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 22:10:00,"Briton confirmed dead and one injured in Thailand, amid attack reports","The second man was taken to hospital following an incident in Kanchanaburi, the Foreign Office says.", ,https://www.bbc.co.uk/news/uk-60099474?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 23:12:00,England routed by West Indies in first T20,England's batting woes cross formats and continents as they are routed by West Indies in the first T20 international in Barbados., ,https://www.bbc.co.uk/sport/cricket/60099674?at_medium=RSS&at_campaign=KARANGA
World,2022-01-22 23:42:00,German navy chief resigns over Ukraine comments,Kay-Achim Schönbach said the idea that Russia wanted to invade Ukraine was nonsense., ,https://www.bbc.co.uk/news/world-europe-60099924?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-22 23:52:00,Ravenhill Road: Five taken to hospital after Belfast crash,The Ravenhill Road is closed after a two-vehicle crash on at about 21:20 GMT on Saturday night., ,https://www.bbc.co.uk/news/uk-northern-ireland-60098891?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 00:00:00,Overweight armadillos put on a post-Christmas diet,Sussex-based armadillos Patsy and Eddie have to shift some pounds after their festive feasting., ,https://www.bbc.co.uk/news/uk-60083200?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 00:01:00,"Fundraiser, 83, buys then delivers ambulances across Europe","John Shackleton, who has been fundraising for more than 30 years, says his age won't stop him.", ,https://www.bbc.co.uk/news/uk-england-york-north-yorkshire-60085074?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 00:02:00,"Trees: 'Our 5,000-year-old yew should be revered - not ignored'",The UK has one of the world's largest collection of ancient yews and campaigners want extra protections., ,https://www.bbc.co.uk/news/uk-wales-60084636?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 00:36:00,Newspaper headlines: Partygate probe and Whitehall return to office row,"The papers report on the inquiry into alleged parties at Downing Street and an MP's claim she lost a ministerial post due to her ""Muslimness"".", ,https://www.bbc.co.uk/news/blogs-the-papers-60099894?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-23 00:56:00,Shirley Chisholm: The first black woman to run for US president,"After becoming the first black woman elected to Congress, Shirley Chisholm declared her intention to run for the US presidency in 1972.", ,https://www.bbc.co.uk/news/stories-60090476?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-23 00:57:00,Finding love as a trans woman,Trans woman Daniella McDonald had bad experiences dating men until she met Josh - but thinks attitudes are slowly changing., ,https://www.bbc.co.uk/news/world-us-canada-60086567?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 00:57:00,The aurora hunters who chase the Northern Lights,"Meet the aurora hunters, people fascinated with the Northern Lights.", ,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-60028525?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-23 00:58:00,NDAs misused in casting - actors and agents warn,"Big US streamers are becoming too sensitive about the secrecy of their projects, industry figures say.", ,https://www.bbc.co.uk/news/entertainment-arts-60072795?at_medium=RSS&at_campaign=KARANGA
World,2022-01-23 01:00:00,Sedef Kabas: Turkish journalist jailed for reciting proverb,Sedef Kabas denies using the proverb to insult President Recep Tayyip Erdogan., ,https://www.bbc.co.uk/news/world-europe-60099931?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 01:14:00,Why are old post boxes suddenly going missing?,"It is thought stolen letterboxes are being sold to unscrupulous collectors, possibly around the world.", ,https://www.bbc.co.uk/news/uk-england-suffolk-60075415?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-23 01:15:00,More and more musicians are releasing their own music: Here's why,Musicians retaining ownership of their master recordings can get 100% of streaming royalties., ,https://www.bbc.co.uk/news/entertainment-arts-60051802?at_medium=RSS&at_campaign=KARANGA
World,2022-01-23 01:19:00,Sudan protesters: Ready to die for freedom,Those opposed to the coup say they will stay on the streets until the generals leave power., ,https://www.bbc.co.uk/news/world-africa-60082119?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-23 01:30:00,NFL play-offs: Cincinnati Bengals stun Tennessee Titans in divisional round,"Evan McPherson's last-gasp field goal sees the Cincinnati Bengals stun the Tennessee Titans, winning 19-16 in the divisional round of the NFL play-offs.", ,https://www.bbc.co.uk/sport/american-football/60099669?at_medium=RSS&at_campaign=KARANGA
World,2022-01-23 01:38:00,Californian wildfires force evacuations along Big Sur coast,"'Surreal' January wildfires burned around 1,500 acres and caused Highway 1 to close.", ,https://www.bbc.co.uk/news/world-us-canada-60100461?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-23 07:49:00,Freebirth: 'Giving birth without medical help felt safer',Jocelyn says she chose to freebirth because she does not have faith in NHS maternity services., ,https://www.bbc.co.uk/news/uk-wales-60023618?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-23 09:26:00,Mystery book sculptures to be auctioned in Edinburgh,Five creations by an anonymous artist are to be sold to raise funds for the Scottish Book Trust., ,https://www.bbc.co.uk/news/uk-scotland-60091475?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-23 09:32:00,First-time buyers surge: 'I couldn't keep paying rent',"There were a record number of first-time buyers in 2021, figures from lender Halifax suggest.", ,https://www.bbc.co.uk/news/business-60057281?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-23 10:55:00,Dominic Raab: 'We take Ghani allegations incredibly seriously',The deputy prime minister reacts after a Muslim MP alleges her faith was raised by a government whip as a reason why she was sacked as a minister., ,https://www.bbc.co.uk/news/uk-politics-60103003?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 11:16:00,Royal Family photos found in 'emotional' collection,"Relatives of an amateur photographer stumble on his ""stunning"" archive of images of the royals.", ,https://www.bbc.co.uk/news/uk-england-norfolk-60091953?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-23 11:18:00,Nicola Sturgeon: Omicron Covid restrictions were worth it,"The first minister says case numbers are ""hopefully now...very firmly on the downward slope"".", ,https://www.bbc.co.uk/news/uk-scotland-60101714?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-23 11:40:00,Leicester West MP celebrates birth of baby boy,Liz Kendall becomes the first serving MP to have a child through surrogacy., ,https://www.bbc.co.uk/news/uk-england-leicestershire-60102951?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-23 12:22:00,"Covid in Scotland: Restrictions impact 'worth it', says Sturgeon",The First Minister says Covid rules made enough of a difference to justify the financial impact on business and hospitality., ,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-60102560?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 13:06:00,Shield badges for Scots to distance from Covid,Badges and lanyards signal that the wearer would like others to give them extra space in public., ,https://www.bbc.co.uk/news/uk-scotland-60082436?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-23 13:13:00,Russia-Ukraine tensions: UK warns of plot to install pro-Moscow ally,The Foreign Office takes the unusual step of naming a former Ukrainian MP as a potential Kremlin candidate., ,https://www.bbc.co.uk/news/uk-60095459?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-23 13:46:00,Covid: Wales could recruit non-jabbed English NHS staff,Covid vaccines are not compulsory for NHS staff in Wales but are being mandated in England., ,https://www.bbc.co.uk/news/uk-wales-60103323?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-23 15:01:00,Inflation: Four things that are going up in price and why,From skincare products to used cars - the items that tell the story of the cost of living crisis., ,https://www.bbc.co.uk/news/business-60082564?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-23 16:00:00,Viking torch parade marks Celtic Connections in Glasgow,"The march celebrates the history of Shetland, which is featured at this year’s hybrid music festival.", ,https://www.bbc.co.uk/news/uk-scotland-60104954?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-23 17:17:00,Major investor will target bosses at firms failing on climate,Aviva Investors will vote to get directors kicked out of firms that fail on sustainability goals., ,https://www.bbc.co.uk/news/business-60091071?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-23 20:29:00,John Lewis says it is wrong to cut sick pay for unjabbed staff,"Unlike rivals, the retailer says all staff get full sick pay regardless of vaccination status.", ,https://www.bbc.co.uk/news/business-60105216?at_medium=RSS&at_campaign=KARANGA
World,2022-01-23 21:19:00,Covid: Clashes at Belgium protest against restrictions,A rally sees violent exchanges in Brussels as tens of thousands marched against Covid restrictions., ,https://www.bbc.co.uk/news/world-europe-60106108?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-23 23:40:00,Vafaei first Iranian to win snooker ranking title,"Hossein Vafaei becomes the first Iranian player to win a snooker ranking title, beating Mark Williams in the final of the Snooker Shoot Out.", ,https://www.bbc.co.uk/sport/snooker/60106607?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 00:00:00,Mercedes Gleitze: Film celebrates first British woman to swim English Channel,"Mercedes Gleitze was the first British woman to swim the English Channel, but kept her accomplishments hidden from her family.", ,https://www.bbc.co.uk/news/uk-60091382?at_medium=RSS&at_campaign=KARANGA
Entertainment and Arts,2022-01-24 00:00:00,Beach Boys star Brian Wilson looks back at his life in new film,"The Beach Boys star, who turns 80 this year, tells the BBC why he decided to make a documentary.", ,https://www.bbc.co.uk/news/entertainment-arts-60092069?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 00:00:00,MOTD2 analysis: Jermaine Jenas & Micah Richards on 'ridiculous' Liverpool penalty,"Match of the Day 2's Mark Chapman, Jermaine Jenas and Micah Richards discuss the ""ridiculous"" decision to award Liverpool's Diogo Jota a penalty against Crystal Palace following the intervention of VAR.", ,https://www.bbc.co.uk/sport/av/football/60104943?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 00:00:00,Kenya's 'hidden epidemic': Gender-based violence,"When Covid hit Kenya, cases of gender-based violence exploded but many cases still go unreported.", ,https://www.bbc.co.uk/news/world-africa-60089165?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 00:01:00,Is anti-social behaviour still seen 'as a bit of bother'?,BBC Panorama has found an important tool to help victims of anti-social behaviour is rarely used., ,https://www.bbc.co.uk/news/uk-60102528?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-24 00:02:00,Sex trafficking: Children groomed in Romania sent to UK,"BBC correspondent Jean Mackenzie finds children as young as 10 are being groomed in Romania, to be trafficked to the UK.", ,https://www.bbc.co.uk/news/world-europe-60091717?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 00:13:00,How will Tonga's broken internet cable be mended?,What does its breakage tell us about the problems of getting coverage to remote areas?, ,https://www.bbc.co.uk/news/technology-60069066?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 00:20:00,Srikanth Bolla: The blind CEO’s £48m company which nearly didn’t happen,"As a teenager, blind businessman Srikanth Bolla sued an Indian state to study maths and science.", ,https://www.bbc.co.uk/news/disability-59879753?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 00:27:00,The people deciding to ditch their smartphones,The smartphone users who are ditching their handsets to take back more control of their lives., ,https://www.bbc.co.uk/news/business-60067032?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 00:32:00,Bill extending HS2 to Manchester laid in Parliament,"Official approval for the high speed line to Manchester is a ""landmark moment"", says the government.", ,https://www.bbc.co.uk/news/business-60105220?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 00:32:00,Beijing 2022 vs 2008: Two Olympics and two very different Chinas,"In 2022, the mood, the host government's attitude, and global expectations are all very different to 2008.", ,https://www.bbc.co.uk/news/world-asia-china-60078516?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 00:35:00,German Covid protests turn nasty in row over rules and vaccinations,Tens of thousands of Germans take to the streets every week and politicians are being targeted., ,https://www.bbc.co.uk/news/world-europe-60059543?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 00:43:00,Vaccine mandates: 'I lost my job for being unvaccinated',"Covid-19 vaccine mandates face stiff resistance in the US, where they are clashing with national ideals of personal freedom.", ,https://www.bbc.co.uk/news/business-60001143?at_medium=RSS&at_campaign=KARANGA
Technology,2022-01-24 03:16:00,Fortescue: Firm owned by Australia's richest man buys Williams F1 battery arm,Fortescue Metals says the deal will help it to achieve its target to be carbon neutral by 2030., ,https://www.bbc.co.uk/news/business-60106871?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 05:26:00,The Papers: Russia-Ukraine tensions and No 10 police quizzed,The papers report on the partygate investigation and fears that gas prices might rise if Russia invades Ukraine., ,https://www.bbc.co.uk/news/blogs-the-papers-60106377?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 05:37:00,Cleo Smith: Man pleads guilty to kidnapping Australian girl,The four-year-old girl was taken from a campsite and held in a locked house for 18 days., ,https://www.bbc.co.uk/news/world-australia-60107053?at_medium=RSS&at_campaign=KARANGA
Business,2022-01-24 05:52:00,Cathay Pacific annual loss narrows to as little as $720m,The airline warned of further losses after Hong Kong tightened aircrew quarantine rules again., ,https://www.bbc.co.uk/news/business-60107282?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 06:08:00,Derbyshire dad appeals for return of dead son's stolen police helmet,Steven Perks was serving with the Metropolitan Police when he died in a hit-and-run in 1998., ,https://www.bbc.co.uk/news/uk-england-derbyshire-60038284?at_medium=RSS&at_campaign=KARANGA
Education and Family,2022-01-24 06:10:00,Heart surgery Wales: Calls for child operations to resume,Children have had to travel across the border for heart surgery since 1998., ,https://www.bbc.co.uk/news/uk-wales-60069380?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 06:16:00,Winter Olympics: Who is representing Team GB in Beijing?,All you need to know about the Great Britain squad in Beijing for the 2022 Winter Olympics., ,https://www.bbc.co.uk/sport/winter-sports/59586119?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 06:30:00,Australian Open: Navratilova blasts Peng Shuai T-shirt ban,Australian Open organisers asked a spectator to remove a T-shirt mentioning the Chinese player., ,https://www.bbc.co.uk/news/world-australia-60078517?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 07:33:00,CPS to review guidance on using drill music as evidence,Defence lawyers and academics are concerned drill music can stop defendants getting a fair trial., ,https://www.bbc.co.uk/news/uk-england-nottinghamshire-60070345?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 07:46:00,Covid: PM faces crucial week and nightclubs reopen in Scotland,Five things you need to know about the coronavirus pandemic this Monday morning., ,https://www.bbc.co.uk/news/uk-60105369?at_medium=RSS&at_campaign=KARANGA
Politics,2022-01-24 09:04:00,Nadhim Zahawi: I don't recognise institutional racism in my party,The education secretary tells BBC Breakfast Nusrat Ghani's allegations must be investigated., ,https://www.bbc.co.uk/news/uk-politics-60109131?at_medium=RSS&at_campaign=KARANGA
Health,2022-01-24 09:40:00,St Neots rower with incurable cancer breaks Atlantic record,Kat Cordiner and friends knock seven days off the previous female trio record., ,https://www.bbc.co.uk/news/uk-england-cambridgeshire-60108443?at_medium=RSS&at_campaign=KARANGA
Science and Environment,2022-01-24 09:45:00,Georgia scientist shooting was 'senseless act',Matthew Willson was killed by a stray bullet fired through the wall of his Atlanta apartment., ,https://www.bbc.co.uk/news/uk-england-surrey-60109296?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 10:06:00,Reece Tansey: Teenage boy detained for Snapchat fight murder,Bolton teenager Reece Tansey was stabbed six times with a kitchen knife., ,https://www.bbc.co.uk/news/uk-england-manchester-60092049?at_medium=RSS&at_campaign=KARANGA
UK,2022-01-24 10:19:00,Blackpool mother of woman with Down's syndrome admits neglect killing,"Elaine Clarke admits the manslaughter of her daughter Debbie Leitch, who died from severe emaciation.", ,https://www.bbc.co.uk/news/uk-england-lancashire-60092055?at_medium=RSS&at_campaign=KARANGA
Top Stories,2022-01-24 10:23:00,Ford set for England Six Nations recall to replace Farrell,George Ford is set to win a recall to England's Six Nations squad to replace injured captain Owen Farrell., ,https://www.bbc.co.uk/sport/rugby-union/60110901?at_medium=RSS&at_campaign=KARANGA
World,2022-01-24 10:26:00,Hundreds of children held by IS in besieged prison in Syria,Kurdish-led forces say they are being used as human shields in the jail they have surrounded in Syria., ,https://www.bbc.co.uk/news/world-middle-east-60091586?at_medium=RSS&at_campaign=KARANGA
